scenario,seed,turn,country,strategy,alive,population,territory,capacity,known_cells,attacks_made,attacks_suffered,battles_won,cells_gained,cells_lost,casualties,trade_agreements,non_aggression_pacts,military_alliances,mean_attitude_out,mean_attitude_in
all_strategies,0,49,hegemony-1,hegemony,1,988,38,41800,248,1,0,0,0,0,8,1,0,0,1.0,-32.33
all_strategies,0,49,retaliation-1,retaliation,1,1048,47,61100,248,0,0,0,1,0,0,3,0,0,12.67,12.67
all_strategies,0,49,random-1,random,1,980,43,43000,220,1,0,0,0,0,8,0,0,0,0.0,-50.0
all_strategies,0,50,peace-1,peace,1,810,41,45100,134,0,1,0,0,1,10,1,1,0,-35.0,15.0
all_strategies,0,50,switzerland-1,switzerland,1,1063,49,53900,182,0,0,0,1,0,0,1,0,0,-46.0,3.5
all_strategies,0,50,hegemony-1,hegemony,1,1037,39,42900,248,1,1,1,1,0,9,1,0,0,-15.33,-32.0
all_strategies,0,50,retaliation-1,retaliation,1,1099,48,62400,248,0,0,0,1,0,0,3,1,0,13.67,13.67
all_strategies,0,50,random-1,random,1,1018,43,43000,220,1,0,0,0,0,11,0,0,0,0.0,-74.5
all_strategies,0,51,peace-1,peace,1,845,42,46200,134,0,1,0,1,0,4,1,1,0,-33.0,17.0
all_strategies,0,51,switzerland-1,switzerland,1,1115,50,55000,182,0,0,0,1,0,0,1,0,0,-45.0,4.0
all_strategies,0,51,hegemony-1,hegemony,1,1080,39,42900,248,1,0,0,0,0,8,1,0,0,-14.67,-31.67
all_strategies,0,51,retaliation-1,retaliation,1,1153,49,63700,248,0,0,0,1,0,0,3,1,0,15.67,15.67
all_strategies,0,51,random-1,random,1,1067,44,44000,220,0,0,0,1,0,0,0,0,0,0.0,-73.5
all_strategies,0,52,peace-1,peace,1,866,42,46200,134,0,1,0,1,1,10,1,1,0,-31.0,19.0
all_strategies,0,52,switzerland-1,switzerland,1,1165,51,56100,183,0,1,0,1,0,5,1,0,0,-45.5,4.5
all_strategies,0,52,hegemony-1,hegemony,1,1138,40,44000,248,1,0,1,1,0,4,1,0,0,-14.0,-31.33
all_strategies,0,52,retaliation-1,retaliation,1,1210,50,65000,248,0,0,0,1,0,0,3,1,0,17.67,17.67
all_strategies,0,52,random-1,random,1,1110,44,44000,220,1,0,0,0,0,9,0,0,0,0.0,-74.0
all_strategies,0,53,peace-1,peace,1,909,43,47300,134,0,0,0,1,0,0,1,1,0,-28.5,21.0
all_strategies,0,53,switzerland-1,switzerland,1,1222,52,57200,183,0,0,0,1,0,0,1,0,0,-44.5,5.0
all_strategies,0,53,hegemony-1,hegemony,1,1194,41,45100,248,0,0,0,1,0,0,1,0,0,-13.33,-30.67
all_strategies,0,53,retaliation-1,retaliation,1,1269,51,66300,248,0,0,0,1,0,0,3,1,0,19.67,19.67
all_strategies,0,53,random-1,random,1,1164,45,45000,220,0,0,0,1,0,0,0,0,0,0.0,-73.0
all_strategies,0,54,peace-1,peace,1,949,44,48400,134,0,1,0,1,0,4,1,1,0,-27.0,23.0
all_strategies,0,54,switzerland-1,switzerland,1,1277,53,58300,250,0,1,0,1,0,5,1,0,0,-29.67,3.67
all_strategies,0,54,hegemony-1,hegemony,1,1243,41,45100,250,1,0,0,0,0,9,1,0,0,-9.5,-23.0
all_strategies,0,54,retaliation-1,retaliation,1,1332,52,67600,248,0,0,0,1,0,0,3,1,0,21.67,21.67
all_strategies,0,54,random-1,random,1,1211,45,45000,220,1,0,0,0,0,10,0,0,0,0.0,-73.0
all_strategies,0,55,peace-1,peace,1,973,44,48400,134,0,1,0,1,1,11,1,1,0,-25.0,25.0
all_strategies,0,55,switzerland-1,switzerland,1,1334,54,59400,250,0,1,0,1,0,5,1,0,0,-29.33,4.0
all_strategies,0,55,hegemony-1,hegemony,1,1310,42,46200,250,1,0,1,1,0,5,1,0,0,-9.0,-22.75
all_strategies,0,55,retaliation-1,retaliation,1,1397,53,68900,248,0,0,0,1,0,0,3,1,0,23.67,23.67
all_strategies,0,55,random-1,random,1,1260,45,45000,220,1,0,0,0,0,10,0,0,0,0.0,-72.5
all_strategies,0,56,peace-1,peace,1,1020,45,49500,134,0,0,0,1,0,0,1,1,1,-22.5,27.0
all_strategies,0,56,switzerland-1,switzerland,1,1374,53,58300,251,0,1,0,0,1,13,1,0,0,-48.67,4.33
all_strategies,0,56,hegemony-1,hegemony,1,1382,43,47300,250,1,0,1,1,0,5,1,0,0,-8.5,-37.25
all_strategies,0,56,retaliation-1,retaliation,1,1465,53,68900,248,0,0,0,0,0,0,3,1,1,25.67,25.67
all_strategies,0,56,random-1,random,1,1321,46,46000,220,0,0,0,1,0,0,0,0,0,0.0,-71.5
all_strategies,0,57,peace-1,peace,1,1070,46,50600,134,0,0,0,1,0,0,1,1,1,-17.5,31.5
all_strategies,0,57,switzerland-1,switzerland,1,1408,53,58300,251,0,2,0,1,1,19,1,0,0,-62.0,4.67
all_strategies,0,57,hegemony-1,hegemony,1,1438,43,47300,250,1,0,0,0,0,11,1,0,0,-8.0,-46.75
all_strategies,0,57,retaliation-1,retaliation,1,1537,53,68900,248,0,0,0,0,0,0,3,1,1,29.33,29.33
all_strategies,0,57,random-1,random,1,1394,47,47000,220,1,0,1,1,0,5,0,0,0,0.0,-71.5
all_strategies,0,58,peace-1,peace,1,1123,46,50600,134,0,0,0,0,0,0,1,1,1,-12.5,36.0
all_strategies,0,58,switzerland-1,switzerland,1,1444,53,58300,251,0,2,0,1,1,19,1,0,0,-61.67,5.0
all_strategies,0,58,hegemony-1,hegemony,1,1497,43,47300,250,1,0,0,0,0,11,1,0,0,-7.5,-46.25
all_strategies,0,58,retaliation-1,retaliation,1,1612,53,68900,248,0,0,0,0,0,0,3,1,1,33.0,33.0
all_strategies,0,58,random-1,random,1,1470,48,48000,220,1,0,1,1,0,6,0,0,0,0.0,-71.0
all_strategies,0,59,peace-1,peace,1,1178,46,50600,134,0,0,0,0,0,0,1,1,1,-7.5,40.5
all_strategies,0,59,switzerland-1,switzerland,1,1480,53,58300,251,0,2,0,1,1,20,1,0,0,-61.33,5.33
all_strategies,0,59,hegemony-1,hegemony,1,1558,43,47300,250,1,0,0,0,0,11,1,0,0,-7.0,-45.75
all_strategies,0,59,retaliation-1,retaliation,1,1691,53,68900,248,0,0,0,0,0,0,3,1,1,36.67,36.67
all_strategies,0,59,random-1,random,1,1549,49,49000,220,1,0,1,1,0,6,0,0,0,0.0,-70.5
all_strategies,0,60,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,60,switzerland-1,switzerland,1,1517,53,58300,251,0,2,0,1,1,20,1,0,0,-64.0,2.67
all_strategies,0,60,hegemony-1,hegemony,1,1622,43,47300,250,1,0,0,0,0,11,1,0,0,-11.0,-47.0
all_strategies,0,60,retaliation-1,retaliation,1,3009,99,118800,249,0,0,0,0,0,0,2,0,0,-16.5,7.5
all_strategies,0,60,random-1,random,1,1633,50,50000,220,1,0,1,1,0,6,0,0,0,0.0,-70.0
all_strategies,0,61,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,61,switzerland-1,switzerland,1,1556,53,58300,251,0,2,0,1,1,21,1,0,0,-63.67,3.0
all_strategies,0,61,hegemony-1,hegemony,1,1709,44,44000,250,1,0,1,1,0,6,0,0,0,-11.0,-46.67
all_strategies,0,61,retaliation-1,retaliation,1,3155,99,108900,249,0,0,0,0,0,0,1,0,0,-15.5,7.5
all_strategies,0,61,random-1,random,1,1700,50,50000,221,1,0,0,0,0,12,0,0,0,0.0,-69.5
all_strategies,0,62,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,62,switzerland-1,switzerland,1,1619,54,59400,252,0,2,0,1,0,12,1,0,0,-63.33,3.33
all_strategies,0,62,hegemony-1,hegemony,1,1779,44,44000,250,1,0,0,0,0,12,0,0,0,-11.0,-46.33
all_strategies,0,62,retaliation-1,retaliation,1,3308,99,108900,249,0,0,0,0,0,0,1,0,0,-14.5,7.5
all_strategies,0,62,random-1,random,1,1770,50,50000,221,1,0,0,0,0,12,0,0,0,0.0,-69.0
all_strategies,0,63,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,63,switzerland-1,switzerland,1,1661,54,59400,252,0,2,0,1,1,22,1,0,0,-63.0,3.67
all_strategies,0,63,hegemony-1,hegemony,1,1873,45,45000,250,1,0,1,1,0,6,0,0,0,-11.0,-46.0
all_strategies,0,63,retaliation-1,retaliation,1,3469,99,108900,249,0,0,0,0,0,0,1,0,0,-13.5,7.5
all_strategies,0,63,random-1,random,1,1843,50,50000,221,1,0,0,0,0,12,0,0,0,0.0,-68.5
all_strategies,0,64,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,64,switzerland-1,switzerland,1,1729,55,60500,252,0,2,0,1,0,13,1,0,0,-62.67,4.0
all_strategies,0,64,hegemony-1,hegemony,1,1950,45,45000,250,1,0,0,0,0,13,0,0,0,-11.0,-45.67
all_strategies,0,64,retaliation-1,retaliation,1,3637,99,108900,249,0,0,0,0,0,0,1,0,0,-12.5,7.5
all_strategies,0,64,random-1,random,1,1920,50,50000,221,1,0,0,0,0,13,0,0,0,0.0,-68.0
all_strategies,0,65,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,65,switzerland-1,switzerland,1,1774,54,59400,252,0,2,0,0,1,23,1,0,0,-62.33,4.33
all_strategies,0,65,hegemony-1,hegemony,1,2031,45,45000,250,1,0,0,0,0,13,0,0,0,-11.0,-45.33
all_strategies,0,65,retaliation-1,retaliation,1,3813,99,108900,249,0,0,0,0,0,0,1,0,0,-11.5,7.5
all_strategies,0,65,random-1,random,1,2022,51,51000,221,1,0,1,1,0,7,0,0,0,0.0,-67.5
all_strategies,0,66,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,66,switzerland-1,switzerland,1,1853,54,59400,252,0,1,0,0,0,7,1,0,0,-61.67,4.67
all_strategies,0,66,hegemony-1,hegemony,1,2114,45,45000,250,1,0,0,0,0,14,0,0,0,-11.0,-45.0
all_strategies,0,66,retaliation-1,retaliation,1,3996,99,108900,249,0,0,0,0,0,0,1,0,0,-10.5,7.5
all_strategies,0,66,random-1,random,1,2119,52,52000,221,0,0,0,1,0,0,0,0,0,0.0,-66.5
all_strategies,0,67,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,67,switzerland-1,switzerland,1,1936,54,59400,252,0,1,0,0,0,7,1,0,0,-61.0,5.0
all_strategies,0,67,hegemony-1,hegemony,1,2200,45,45000,250,1,0,0,0,0,14,0,0,0,-11.0,-44.67
all_strategies,0,67,retaliation-1,retaliation,1,4189,99,108900,249,0,0,0,0,0,0,1,0,0,-9.5,7.5
all_strategies,0,67,random-1,random,1,2220,53,53000,221,0,0,0,1,0,0,0,0,0,0.0,-65.5
all_strategies,0,68,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,68,switzerland-1,switzerland,1,1984,53,58300,252,0,2,0,0,1,26,1,0,0,-61.33,5.33
all_strategies,0,68,hegemony-1,hegemony,1,2316,46,46000,250,1,0,1,1,0,8,0,0,0,-10.67,-44.33
all_strategies,0,68,retaliation-1,retaliation,1,4390,99,108900,249,0,0,0,0,0,0,1,0,0,-8.5,8.0
all_strategies,0,68,random-1,random,1,2312,53,53000,221,1,0,0,0,0,15,0,0,0,0.0,-66.0
all_strategies,0,69,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,69,switzerland-1,switzerland,1,2064,53,58300,252,0,2,0,0,0,16,1,0,0,-61.0,5.67
all_strategies,0,69,hegemony-1,hegemony,1,2410,46,46000,250,1,0,0,0,0,16,0,0,0,-10.33,-44.0
all_strategies,0,69,retaliation-1,retaliation,1,4601,99,108900,249,0,0,0,0,0,0,1,0,0,-7.5,8.5
all_strategies,0,69,random-1,random,1,2407,53,53000,221,1,0,0,0,0,16,0,0,0,0.0,-65.5
all_strategies,0,70,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,70,switzerland-1,switzerland,1,2115,52,57200,252,0,2,0,0,1,29,1,0,0,-60.67,6.0
all_strategies,0,70,hegemony-1,hegemony,1,2508,46,46000,250,1,0,0,0,0,16,0,0,0,-10.0,-43.67
all_strategies,0,70,retaliation-1,retaliation,1,4821,99,108900,249,0,0,0,0,0,0,1,0,0,-6.5,9.0
all_strategies,0,70,random-1,random,1,2534,54,54000,221,1,0,1,1,0,8,0,0,0,0.0,-65.0
all_strategies,0,71,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,71,switzerland-1,switzerland,1,2174,51,56100,252,0,1,0,0,1,21,1,0,0,-60.0,6.33
all_strategies,0,71,hegemony-1,hegemony,1,2628,47,47000,250,1,1,1,1,0,20,0,0,0,-26.33,-43.33
all_strategies,0,71,retaliation-1,retaliation,1,5052,99,108900,249,0,0,0,0,0,0,1,0,0,-5.5,9.5
all_strategies,0,71,random-1,random,1,2632,54,54000,221,1,0,0,0,0,23,0,0,0,0.0,-89.0
all_strategies,0,72,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,72,switzerland-1,switzerland,1,2189,49,53900,252,0,2,0,0,2,45,1,0,0,-60.0,6.67
all_strategies,0,72,hegemony-1,hegemony,1,2766,48,48000,250,1,0,1,1,0,9,0,0,0,-26.0,-43.0
all_strategies,0,72,retaliation-1,retaliation,1,5293,99,108900,249,0,0,0,0,0,0,1,0,0,-4.5,10.0
all_strategies,0,72,random-1,random,1,2770,55,55000,221,1,0,1,1,0,9,0,0,0,0.0,-89.0
all_strategies,0,73,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,73,switzerland-1,switzerland,1,2201,47,51700,252,0,2,0,0,2,47,1,0,0,-59.67,7.0
all_strategies,0,73,hegemony-1,hegemony,1,2910,49,49000,250,1,0,1,1,0,9,0,0,0,-25.67,-42.67
all_strategies,0,73,retaliation-1,retaliation,1,5544,99,108900,249,0,0,0,0,0,0,1,0,0,-3.5,10.5
all_strategies,0,73,random-1,random,1,2916,56,56000,221,1,0,1,1,0,9,0,0,0,0.0,-88.5
all_strategies,0,74,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,74,switzerland-1,switzerland,1,2247,46,50600,252,0,2,0,0,1,34,1,0,0,-59.33,7.33
all_strategies,0,74,hegemony-1,hegemony,1,3027,49,49000,250,1,0,0,0,0,20,0,0,0,-25.33,-42.33
all_strategies,0,74,retaliation-1,retaliation,1,5808,99,108900,249,0,0,0,0,0,0,1,0,0,-2.5,11.0
all_strategies,0,74,random-1,random,1,3069,57,57000,221,1,0,1,1,0,10,0,0,0,0.0,-88.0
all_strategies,0,75,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,75,switzerland-1,switzerland,1,2345,46,50600,252,0,1,0,0,0,10,1,0,0,-58.67,7.67
all_strategies,0,75,hegemony-1,hegemony,1,3136,49,49000,250,1,1,0,0,0,33,0,0,0,-33.33,-42.0
all_strategies,0,75,retaliation-1,retaliation,1,6082,99,108900,249,0,0,0,0,0,0,1,0,0,-1.5,11.5
all_strategies,0,75,random-1,random,1,3188,57,57000,221,1,0,0,0,0,26,0,0,0,0.0,-99.5
all_strategies,0,76,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,76,switzerland-1,switzerland,1,2435,46,50600,252,0,2,0,0,0,21,1,0,0,-58.67,8.0
all_strategies,0,76,hegemony-1,hegemony,1,3261,49,49000,250,1,0,0,0,0,21,0,0,0,-33.0,-41.67
all_strategies,0,76,retaliation-1,retaliation,1,6370,99,108900,249,0,0,0,0,0,0,1,0,0,-0.5,12.0
all_strategies,0,76,random-1,random,1,3317,57,57000,221,1,0,0,0,0,21,0,0,0,0.0,-99.5
all_strategies,0,77,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,77,switzerland-1,switzerland,1,2485,45,49500,252,0,2,0,0,1,39,1,0,0,-58.33,8.33
all_strategies,0,77,hegemony-1,hegemony,1,3391,49,49000,250,1,0,0,0,0,22,0,0,0,-32.67,-41.33
all_strategies,0,77,retaliation-1,retaliation,1,6669,99,108900,249,0,0,0,0,0,0,1,0,0,0.5,12.5
all_strategies,0,77,random-1,random,1,3490,58,58000,221,1,0,1,1,0,11,0,0,0,0.0,-99.0
all_strategies,0,78,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,78,switzerland-1,switzerland,1,2591,45,49500,252,0,1,0,0,0,12,1,0,0,-57.67,8.67
all_strategies,0,78,hegemony-1,hegemony,1,3549,50,50000,250,0,0,0,1,0,0,0,0,0,-32.33,-40.67
all_strategies,0,78,retaliation-1,retaliation,1,6982,99,108900,249,0,0,0,0,0,0,1,0,0,1.5,13.0
all_strategies,0,78,random-1,random,1,3631,58,58000,221,1,0,0,0,0,23,0,0,0,0.0,-98.5
all_strategies,0,79,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,79,switzerland-1,switzerland,1,2593,43,47300,252,0,2,0,0,2,60,1,0,0,-57.67,9.0
all_strategies,0,79,hegemony-1,hegemony,1,3732,51,51000,250,1,0,1,1,0,12,0,0,0,-32.0,-40.67
all_strategies,0,79,retaliation-1,retaliation,1,7309,99,108900,249,0,0,0,0,0,0,1,0,0,2.5,13.5
all_strategies,0,79,random-1,random,1,3819,59,59000,221,1,0,1,1,0,12,0,0,0,0.0,-98.0
all_strategies,0,80,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,80,switzerland-1,switzerland,1,2589,41,45100,252,0,2,0,0,2,63,1,0,0,-57.33,9.33
all_strategies,0,80,hegemony-1,hegemony,1,3924,52,52000,250,1,0,1,1,0,13,0,0,0,-31.67,-40.33
all_strategies,0,80,retaliation-1,retaliation,1,7650,99,108900,249,0,0,0,0,0,0,1,0,0,3.5,14.0
all_strategies,0,80,random-1,random,1,4016,60,60000,221,1,0,1,1,0,13,0,0,0,0.0,-97.5
all_strategies,0,81,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,81,switzerland-1,switzerland,1,2645,40,44000,252,0,1,0,0,1,33,1,0,0,-56.67,9.67
all_strategies,0,81,hegemony-1,hegemony,1,4110,53,53000,250,1,1,1,1,0,29,0,0,0,-33.33,-40.0
all_strategies,0,81,retaliation-1,retaliation,1,8006,99,108900,249,0,0,0,0,0,0,1,0,0,4.5,14.5
all_strategies,0,81,random-1,random,1,4173,60,60000,222,1,0,0,0,0,31,0,0,0,0.0,-99.5
all_strategies,0,82,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,82,switzerland-1,switzerland,1,2687,39,42900,252,0,2,0,0,1,48,1,0,0,-56.67,10.0
all_strategies,0,82,hegemony-1,hegemony,1,4271,53,53000,250,1,0,0,0,0,28,0,0,0,-33.0,-39.67
all_strategies,0,82,retaliation-1,retaliation,1,8377,99,108900,249,0,0,0,0,0,0,1,0,0,5.5,15.0
all_strategies,0,82,random-1,random,1,4387,61,61000,222,1,0,1,1,0,14,0,0,0,0.0,-99.5
all_strategies,0,83,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,83,switzerland-1,switzerland,1,2726,38,41800,252,0,2,0,0,1,50,1,1,0,-56.33,10.33
all_strategies,0,83,hegemony-1,hegemony,1,4439,53,53000,250,1,0,0,0,0,29,0,0,0,-32.67,-39.33
all_strategies,0,83,retaliation-1,retaliation,1,8763,99,108900,249,0,0,0,0,0,0,1,1,0,6.5,15.5
all_strategies,0,83,random-1,random,1,4613,62,62000,222,1,0,1,1,0,14,0,0,0,0.0,-99.0
all_strategies,0,84,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,84,switzerland-1,switzerland,1,2839,38,41800,252,0,1,0,0,0,15,1,1,0,-54.67,11.67
all_strategies,0,84,hegemony-1,hegemony,1,4525,52,52000,250,1,1,0,0,1,74,0,0,0,-33.33,-39.0
all_strategies,0,84,retaliation-1,retaliation,1,9166,99,108900,249,0,0,0,0,0,0,1,1,0,9.0,17.5
all_strategies,0,84,random-1,random,1,4852,63,63000,222,1,0,1,1,0,17,0,0,0,0.0,-99.5
all_strategies,0,85,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,85,switzerland-1,switzerland,1,2893,37,40700,252,0,1,0,0,1,39,1,1,0,-53.0,13.0
all_strategies,0,85,hegemony-1,hegemony,1,4666,52,52000,250,1,1,1,1,1,60,0,0,0,-33.33,-38.67
all_strategies,0,85,retaliation-1,retaliation,1,9586,99,108900,249,0,0,0,0,0,0,1,1,0,11.5,19.5
all_strategies,0,85,random-1,random,1,5103,64,64000,223,1,0,1,1,0,18,0,0,0,0.0,-99.0
all_strategies,0,86,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,86,switzerland-1,switzerland,1,2929,36,39600,252,0,2,0,0,1,57,1,1,0,-52.33,14.33
all_strategies,0,86,hegemony-1,hegemony,1,4902,53,53000,250,1,0,1,1,0,16,0,0,0,-33.0,-38.33
all_strategies,0,86,retaliation-1,retaliation,1,10023,99,108900,256,0,0,0,0,0,0,1,1,0,9.33,14.33
all_strategies,0,86,random-1,random,1,5305,64,64000,256,1,0,0,0,0,33,0,0,0,0.0,-66.33
all_strategies,0,87,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,87,switzerland-1,switzerland,1,2963,35,38500,252,0,2,0,0,1,60,1,1,0,-51.0,15.67
all_strategies,0,87,hegemony-1,hegemony,1,5150,54,54000,250,1,0,1,1,0,17,0,0,0,-32.67,-38.0
all_strategies,0,87,retaliation-1,retaliation,1,10478,99,118800,256,0,0,0,0,0,0,2,1,0,11.0,15.67
all_strategies,0,87,random-1,random,1,5514,64,70400,256,1,0,0,0,0,34,1,0,0,0.0,-66.0
all_strategies,0,88,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,88,switzerland-1,switzerland,1,3064,35,38500,252,0,2,0,0,0,35,1,1,0,-49.67,17.0
all_strategies,0,88,hegemony-1,hegemony,1,5348,54,54000,250,1,0,0,0,0,35,0,0,0,-32.33,-37.67
all_strategies,0,88,retaliation-1,retaliation,1,10956,99,118800,256,0,0,0,0,0,0,2,1,0,13.33,17.67
all_strategies,0,88,random-1,random,1,5733,64,70400,256,1,0,0,0,0,35,1,0,0,0.67,-65.0
all_strategies,0,89,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,89,switzerland-1,switzerland,1,3187,35,38500,252,0,1,0,0,0,18,1,1,0,-48.0,18.33
all_strategies,0,89,hegemony-1,hegemony,1,5552,54,54000,250,1,0,0,0,0,37,0,0,0,-32.0,-37.33
all_strategies,0,89,retaliation-1,retaliation,1,11365,99,118800,256,1,1,1,1,1,76,2,1,0,-4.67,-0.67
all_strategies,0,89,random-1,random,1,5938,64,70400,256,1,1,1,1,1,70,1,0,0,-19.0,-84.0
all_strategies,0,90,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,90,switzerland-1,switzerland,1,3238,34,37400,252,0,1,0,0,1,48,1,1,0,-46.33,19.67
all_strategies,0,90,hegemony-1,hegemony,1,5809,55,55000,250,1,1,1,1,0,40,0,0,0,-33.33,-37.0
all_strategies,0,90,retaliation-1,retaliation,1,11908,100,110000,256,1,0,1,1,0,19,1,1,0,-2.67,-13.67
all_strategies,0,90,random-1,random,1,6071,63,63000,256,1,1,0,0,1,91,0,0,0,-33.33,-84.67
all_strategies,0,91,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,91,switzerland-1,switzerland,1,3266,33,36300,252,0,2,0,0,1,70,1,1,0,-45.67,21.0
all_strategies,0,91,hegemony-1,hegemony,1,6029,55,55000,250,1,0,0,0,0,40,0,0,0,-33.0,-36.67
all_strategies,0,91,retaliation-1,retaliation,1,12399,100,110000,256,1,0,0,0,0,40,1,1,0,-0.67,-12.33
all_strategies,0,91,random-1,random,1,6355,64,64000,256,1,1,1,1,0,40,0,0,0,-33.33,-84.67
all_strategies,0,92,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,92,switzerland-1,switzerland,1,3394,33,36300,252,0,1,0,0,0,21,1,1,0,-44.0,22.33
all_strategies,0,92,hegemony-1,hegemony,1,6256,55,55000,250,1,0,0,0,0,41,0,0,0,-32.67,-36.33
all_strategies,0,92,retaliation-1,retaliation,1,12954,101,111100,256,1,1,1,1,0,46,1,1,0,-14.0,-11.0
all_strategies,0,92,random-1,random,1,6486,63,63000,256,1,1,0,0,1,103,0,0,0,-33.33,-99.0
all_strategies,0,93,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,93,switzerland-1,switzerland,1,3441,32,35200,252,0,1,0,0,1,54,1,1,0,-42.33,23.67
all_strategies,0,93,hegemony-1,hegemony,1,6565,56,56000,250,1,0,1,1,0,22,0,0,0,-32.33,-36.0
all_strategies,0,93,retaliation-1,retaliation,1,13457,101,111100,256,1,1,0,0,0,69,1,1,0,-12.33,-9.67
all_strategies,0,93,random-1,random,1,6702,63,63000,256,1,1,0,0,0,75,0,0,0,-33.33,-98.33
all_strategies,0,94,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,94,switzerland-1,switzerland,1,3573,32,35200,252,0,1,0,0,0,22,1,1,0,-40.67,25.0
all_strategies,0,94,hegemony-1,hegemony,1,6688,55,55000,250,1,1,0,0,1,106,0,0,0,-33.33,-35.67
all_strategies,0,94,retaliation-1,retaliation,1,14004,101,111100,256,1,0,0,0,0,44,1,1,0,-10.33,-8.33
all_strategies,0,94,random-1,random,1,7016,64,64000,256,1,1,1,1,0,46,0,0,0,-33.33,-98.67
all_strategies,0,95,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,95,switzerland-1,switzerland,1,3617,31,34100,252,0,1,0,0,1,58,1,1,0,-39.0,26.33
all_strategies,0,95,hegemony-1,hegemony,1,6991,56,56000,250,1,1,1,1,0,48,0,0,0,-33.33,-35.33
all_strategies,0,95,retaliation-1,retaliation,1,14651,102,112200,256,1,0,1,1,0,23,1,1,0,-8.33,-7.0
all_strategies,0,95,random-1,random,1,7164,63,63000,256,1,1,0,0,1,107,0,0,0,-33.33,-98.0
all_strategies,0,96,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,96,switzerland-1,switzerland,1,3754,31,34100,252,0,1,0,0,0,24,1,1,0,-37.33,27.67
all_strategies,0,96,hegemony-1,hegemony,1,7248,56,56000,250,1,0,0,0,0,49,0,0,0,-33.0,-35.0
